locusId	sysName	desc	comb	setAS3 0-5	setAS5 10
HNEAP_RS09475	HNEAP_RS09475	rhodanese	HNEAP_RS09475 rhodanese	22	28
HNEAP_RS09480	HNEAP_RS09480	hypothetical protein	HNEAP_RS09480 hypothetical protein	11	34
HNEAP_RS09485	HNEAP_RS09485	sulfur oxidation c-type cytochrome SoxX	HNEAP_RS09485 sulfur oxidation c-type cytochrome SoxX	6	11
HNEAP_RS09490	HNEAP_RS09490	sulfur oxidation c-type cytochrome SoxA	HNEAP_RS09490 sulfur oxidation c-type cytochrome SoxA	5	11
HNEAP_RS09495	HNEAP_RS09495	DedA family protein	HNEAP_RS09495 DedA family protein	249	379
HNEAP_RS09510	HNEAP_RS09510	DUF3565 domain-containing protein	HNEAP_RS09510 DUF3565 domain-containing protein	99	143
HNEAP_RS09515	HNEAP_RS09515	30S ribosomal protein S12 methylthiotransferase RimO	HNEAP_RS09515 30S ribosomal protein S12 methylthiotransferase RimO	712	1028
HNEAP_RS09525	HNEAP_RS09525	asparaginase	HNEAP_RS09525 asparaginase	400	568
HNEAP_RS09545	HNEAP_RS09545	hypothetical protein	HNEAP_RS09545 hypothetical protein	1383	2111
HNEAP_RS09580	HNEAP_RS09580	glycosyltransferase family 4 protein	HNEAP_RS09580 glycosyltransferase family 4 protein	1829	2848
HNEAP_RS09585	HNEAP_RS09585	RNA helicase	HNEAP_RS09585 RNA helicase	39	66
HNEAP_RS09590	HNEAP_RS09590	methylated-DNA--[protein]-cysteine S-methyltransferase	HNEAP_RS09590 methylated-DNA--[protein]-cysteine S-methyltransferase	370	548
HNEAP_RS09595	HNEAP_RS09595	formate-dependent phosphoribosylglycinamide formyltransferase	HNEAP_RS09595 formate-dependent phosphoribosylglycinamide formyltransferase	954	1401
HNEAP_RS09600	HNEAP_RS09600	DUF3301 domain-containing protein	HNEAP_RS09600 DUF3301 domain-containing protein	245	445
HNEAP_RS09610	HNEAP_RS09610	hypothetical protein	HNEAP_RS09610 hypothetical protein	74	154
HNEAP_RS09625	HNEAP_RS09625	hypothetical protein	HNEAP_RS09625 hypothetical protein	237	345
HNEAP_RS09630	HNEAP_RS09630	penicillin-binding protein 1A	HNEAP_RS09630 penicillin-binding protein 1A	1668	2671
HNEAP_RS09635	HNEAP_RS09635	pilus assembly protein PilM	HNEAP_RS09635 pilus assembly protein PilM	2770	4547
HNEAP_RS09640	HNEAP_RS09640	fimbrial assembly family protein	HNEAP_RS09640 fimbrial assembly family protein	573	869
HNEAP_RS09645	HNEAP_RS09645	pilus assembly protein PilO	HNEAP_RS09645 pilus assembly protein PilO	815	1282
HNEAP_RS09650	HNEAP_RS09650	pilus assembly protein PilP	HNEAP_RS09650 pilus assembly protein PilP	1072	1728
HNEAP_RS09655	HNEAP_RS09655	type IV pilus secretin PilQ	HNEAP_RS09655 type IV pilus secretin PilQ	2655	4157
HNEAP_RS09670	HNEAP_RS09670	RNA polymerase sigma factor RpoS	HNEAP_RS09670 RNA polymerase sigma factor RpoS	143	200
HNEAP_RS09675	HNEAP_RS09675	hypothetical protein	HNEAP_RS09675 hypothetical protein	1074	1514
HNEAP_RS09680	HNEAP_RS09680	phosphoserine transaminase	HNEAP_RS09680 phosphoserine transaminase	824	1298
HNEAP_RS09685	HNEAP_RS09685	NUDIX hydrolase	HNEAP_RS09685 NUDIX hydrolase	150	256
HNEAP_RS09695	HNEAP_RS09695	DUF489 domain-containing protein	HNEAP_RS09695 DUF489 domain-containing protein	58	87
HNEAP_RS09795	HNEAP_RS09795	cytochrome C class I	HNEAP_RS09795 cytochrome C class I	109	178
HNEAP_RS09810	HNEAP_RS09810	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE	HNEAP_RS09810 23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE	279	401
HNEAP_RS09815	HNEAP_RS09815	copper chaperone PCu(A)C	HNEAP_RS09815 copper chaperone PCu(A)C	229	329
HNEAP_RS09825	HNEAP_RS09825	ribosome assembly RNA-binding protein YhbY	HNEAP_RS09825 ribosome assembly RNA-binding protein YhbY	790	1197
HNEAP_RS09830	HNEAP_RS09830	leucyl/phenylalanyl-tRNA--protein transferase	HNEAP_RS09830 leucyl/phenylalanyl-tRNA--protein transferase	993	1518
HNEAP_RS09835	HNEAP_RS09835	sodium/hydrogen exchanger	HNEAP_RS09835 sodium/hydrogen exchanger	11	31
HNEAP_RS09840	HNEAP_RS09840	hypothetical protein	HNEAP_RS09840 hypothetical protein	328	501
HNEAP_RS09845	HNEAP_RS09845	transcription-repair coupling factor	HNEAP_RS09845 transcription-repair coupling factor	2702	3860
HNEAP_RS09850	HNEAP_RS09850	RDD family protein	HNEAP_RS09850 RDD family protein	467	701
HNEAP_RS09855	HNEAP_RS09855	exodeoxyribonuclease V subunit alpha	HNEAP_RS09855 exodeoxyribonuclease V subunit alpha	1020	1529
HNEAP_RS09860	HNEAP_RS09860	exodeoxyribonuclease V subunit beta	HNEAP_RS09860 exodeoxyribonuclease V subunit beta	470	796
HNEAP_RS09865	HNEAP_RS09865	type II toxin-antitoxin system death-on-curing family toxin	HNEAP_RS09865 type II toxin-antitoxin system death-on-curing family toxin	249	409
HNEAP_RS09885	HNEAP_RS09885	DUF2339 domain-containing protein	HNEAP_RS09885 DUF2339 domain-containing protein	4533	6777
HNEAP_RS09890	HNEAP_RS09890	hypothetical protein	HNEAP_RS09890 hypothetical protein	257	406
HNEAP_RS09910	HNEAP_RS09910	4-oxalocrotonate tautomerase	HNEAP_RS09910 4-oxalocrotonate tautomerase	93	115
HNEAP_RS09915	HNEAP_RS09915	two-component system response regulator CreB	HNEAP_RS09915 two-component system response regulator CreB	622	967
HNEAP_RS09920	HNEAP_RS09920	two-component system sensor histidine kinase CreC	HNEAP_RS09920 two-component system sensor histidine kinase CreC	818	1174
HNEAP_RS09925	HNEAP_RS09925	trypsin	HNEAP_RS09925 trypsin	2094	3128
HNEAP_RS09930	HNEAP_RS09930	exosortase K	HNEAP_RS09930 exosortase K	387	585
HNEAP_RS09935	HNEAP_RS09935	NUDIX hydrolase	HNEAP_RS09935 NUDIX hydrolase	130	182
HNEAP_RS09945	HNEAP_RS09945	DUF945 domain-containing protein	HNEAP_RS09945 DUF945 domain-containing protein	948	1403
HNEAP_RS09965	HNEAP_RS09965	molecular chaperone HtpG	HNEAP_RS09965 molecular chaperone HtpG	881	1302
HNEAP_RS10000	HNEAP_RS10000	DUF2065 domain-containing protein	HNEAP_RS10000 DUF2065 domain-containing protein	31	53
HNEAP_RS10005	HNEAP_RS10005	protease modulator HflC	HNEAP_RS10005 protease modulator HflC	30	29
HNEAP_RS10010	HNEAP_RS10010	protease modulator HflK	HNEAP_RS10010 protease modulator HflK	23	40
HNEAP_RS10015	HNEAP_RS10015	GTPase HflX	HNEAP_RS10015 GTPase HflX	1277	1895
HNEAP_RS10020	HNEAP_RS10020	RNA chaperone Hfq	HNEAP_RS10020 RNA chaperone Hfq	135	171
HNEAP_RS10030	HNEAP_RS10030	DNA mismatch repair endonuclease MutL	HNEAP_RS10030 DNA mismatch repair endonuclease MutL	1753	2676
HNEAP_RS10040	HNEAP_RS10040	hypothetical protein	HNEAP_RS10040 hypothetical protein	163	291
HNEAP_RS10050	HNEAP_RS10050	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	HNEAP_RS10050 bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	2924	4346
HNEAP_RS10065	HNEAP_RS10065	50S ribosomal protein L33	HNEAP_RS10065 50S ribosomal protein L33	73	131
HNEAP_RS10070	HNEAP_RS10070	bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	HNEAP_RS10070 bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	1503	2279
HNEAP_RS10080	HNEAP_RS10080	dioxygenase	HNEAP_RS10080 dioxygenase	247	433
HNEAP_RS10090	HNEAP_RS10090	ATP-dependent chaperone ClpB	HNEAP_RS10090 ATP-dependent chaperone ClpB	1695	2694
HNEAP_RS10095	HNEAP_RS10095	hypothetical protein	HNEAP_RS10095 hypothetical protein	159	216
HNEAP_RS10100	HNEAP_RS10100	hypothetical protein	HNEAP_RS10100 hypothetical protein	579	846
HNEAP_RS10105	HNEAP_RS10105	UDP-2 3-diacylglucosamine diphosphatase	HNEAP_RS10105 UDP-2 3-diacylglucosamine diphosphatase	678	1059
HNEAP_RS10110	HNEAP_RS10110	hypothetical protein	HNEAP_RS10110 hypothetical protein	268	427
HNEAP_RS10115	HNEAP_RS10115	peptide deformylase	HNEAP_RS10115 peptide deformylase	22	30
HNEAP_RS10120	HNEAP_RS10120	amino acid-binding ACT domain-containing protein	HNEAP_RS10120 amino acid-binding ACT domain-containing protein	109	174
HNEAP_RS10125	HNEAP_RS10125	multi-copper polyphenol oxidoreductase	HNEAP_RS10125 multi-copper polyphenol oxidoreductase	760	1161
HNEAP_RS10130	HNEAP_RS10130	23S rRNA pseudouridine(1911/1915/1917) synthase RluD	HNEAP_RS10130 23S rRNA pseudouridine(1911/1915/1917) synthase RluD	369	529
HNEAP_RS10140	HNEAP_RS10140	MFS transporter	HNEAP_RS10140 MFS transporter	1104	1600
HNEAP_RS10145	HNEAP_RS10145	disulfide bond isomerase DsbC/G-like protein	HNEAP_RS10145 disulfide bond isomerase DsbC/G-like protein	732	1111
HNEAP_RS10150	HNEAP_RS10150	site-specific tyrosine recombinase XerD	HNEAP_RS10150 site-specific tyrosine recombinase XerD	69	104
HNEAP_RS10160	HNEAP_RS10160	ATPase AAA	HNEAP_RS10160 ATPase AAA	1033	1582
HNEAP_RS10165	HNEAP_RS10165	acetate--CoA ligase	HNEAP_RS10165 acetate--CoA ligase	379	592
HNEAP_RS10170	HNEAP_RS10170	hypothetical protein	HNEAP_RS10170 hypothetical protein	451	645
HNEAP_RS10185	HNEAP_RS10185	(Fe-S)-binding protein	HNEAP_RS10185 (Fe-S)-binding protein	1868	2852
HNEAP_RS10190	HNEAP_RS10190	hypothetical protein	HNEAP_RS10190 hypothetical protein	157	226
HNEAP_RS10195	HNEAP_RS10195	peroxiredoxin	HNEAP_RS10195 peroxiredoxin	179	272
HNEAP_RS10225	HNEAP_RS10225	hypothetical protein	HNEAP_RS10225 hypothetical protein	791	1231
HNEAP_RS10230	HNEAP_RS10230	hypothetical protein	HNEAP_RS10230 hypothetical protein	564	784
HNEAP_RS10240	HNEAP_RS10240	rRNA large subunit pseudouridine synthase E	HNEAP_RS10240 rRNA large subunit pseudouridine synthase E	185	292
HNEAP_RS10245	HNEAP_RS10245	5'-3' exonuclease	HNEAP_RS10245 5'-3' exonuclease	985	1545
HNEAP_RS10255	HNEAP_RS10255	chorismate mutase	HNEAP_RS10255 chorismate mutase	557	825
HNEAP_RS10260	HNEAP_RS10260	phosphate porin	HNEAP_RS10260 phosphate porin	859	1216
HNEAP_RS10270	HNEAP_RS10270	zinc ribbon domain-containing protein	HNEAP_RS10270 zinc ribbon domain-containing protein	334	504
HNEAP_RS10275	HNEAP_RS10275	GGDEF domain-containing response regulator	HNEAP_RS10275 GGDEF domain-containing response regulator	1129	1565
HNEAP_RS10280	HNEAP_RS10280	sensor histidine kinase	HNEAP_RS10280 sensor histidine kinase	2428	3555
HNEAP_RS10285	HNEAP_RS10285	cell envelope biogenesis protein OmpA	HNEAP_RS10285 cell envelope biogenesis protein OmpA	839	1334
HNEAP_RS10295	HNEAP_RS10295	sensor histidine kinase	HNEAP_RS10295 sensor histidine kinase	7	20
HNEAP_RS10300	HNEAP_RS10300	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS10300 sigma-54-dependent Fis family transcriptional regulator	76	129
HNEAP_RS10305	HNEAP_RS10305	hypothetical protein	HNEAP_RS10305 hypothetical protein	2813	4074
HNEAP_RS10320	HNEAP_RS10320	prolyl aminopeptidase	HNEAP_RS10320 prolyl aminopeptidase	818	1333
HNEAP_RS10325	HNEAP_RS10325	tRNA 2-thiocytidine(32) synthetase TtcA	HNEAP_RS10325 tRNA 2-thiocytidine(32) synthetase TtcA	490	773
HNEAP_RS10330	HNEAP_RS10330	lipid A biosynthesis acyltransferase	HNEAP_RS10330 lipid A biosynthesis acyltransferase	173	235
HNEAP_RS10365	HNEAP_RS10365	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	HNEAP_RS10365 16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	181	343
HNEAP_RS10380	HNEAP_RS10380	LysM peptidoglycan-binding domain-containing protein	HNEAP_RS10380 LysM peptidoglycan-binding domain-containing protein	2196	3730
HNEAP_RS10385	HNEAP_RS10385	DNA-protecting protein DprA	HNEAP_RS10385 DNA-protecting protein DprA	1015	1512
HNEAP_RS10390	HNEAP_RS10390	DUF494 domain-containing protein	HNEAP_RS10390 DUF494 domain-containing protein	255	422
HNEAP_RS10410	HNEAP_RS10410	nuclease	HNEAP_RS10410 nuclease	687	982
HNEAP_RS10420	HNEAP_RS10420	ComF family protein	HNEAP_RS10420 ComF family protein	938	1430
HNEAP_RS10425	HNEAP_RS10425	hypothetical protein	HNEAP_RS10425 hypothetical protein	265	299
HNEAP_RS10435	HNEAP_RS10435	hypothetical protein	HNEAP_RS10435 hypothetical protein	2158	3260
HNEAP_RS10440	HNEAP_RS10440	DUF4168 domain-containing protein	HNEAP_RS10440 DUF4168 domain-containing protein	624	957
HNEAP_RS10445	HNEAP_RS10445	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS10445 sigma-54-dependent Fis family transcriptional regulator	956	1411
HNEAP_RS10450	HNEAP_RS10450	signal transduction histidine kinase	HNEAP_RS10450 signal transduction histidine kinase	1011	1593
HNEAP_RS10460	HNEAP_RS10460	type II toxin-antitoxin system RelE/ParE family toxin	HNEAP_RS10460 type II toxin-antitoxin system RelE/ParE family toxin	646	927
HNEAP_RS10465	HNEAP_RS10465	hypothetical protein	HNEAP_RS10465 hypothetical protein	354	548
HNEAP_RS10470	HNEAP_RS10470	hypothetical protein	HNEAP_RS10470 hypothetical protein	278	467
HNEAP_RS10475	HNEAP_RS10475	hypothetical protein	HNEAP_RS10475 hypothetical protein	62	68
HNEAP_RS10480	HNEAP_RS10480	hypothetical protein	HNEAP_RS10480 hypothetical protein	1399	2031
HNEAP_RS10485	HNEAP_RS10485	hypothetical protein	HNEAP_RS10485 hypothetical protein	6018	8923
HNEAP_RS10490	HNEAP_RS10490	hypothetical protein	HNEAP_RS10490 hypothetical protein	757	1074
HNEAP_RS10505	HNEAP_RS10505	phosphoglycolate phosphatase	HNEAP_RS10505 phosphoglycolate phosphatase	276	419
HNEAP_RS10530	HNEAP_RS10530	AraC family transcriptional regulator	HNEAP_RS10530 AraC family transcriptional regulator	885	1267
HNEAP_RS10535	HNEAP_RS10535	GTP cyclohydrolase I FolE	HNEAP_RS10535 GTP cyclohydrolase I FolE	9	13
HNEAP_RS10540	HNEAP_RS10540	dihydrofolate reductase	HNEAP_RS10540 dihydrofolate reductase	710	975
HNEAP_RS10545	HNEAP_RS10545	hypothetical protein	HNEAP_RS10545 hypothetical protein	48	56
HNEAP_RS10550	HNEAP_RS10550	nodulation protein NodJ	HNEAP_RS10550 nodulation protein NodJ	1019	1440
HNEAP_RS10555	HNEAP_RS10555	ABC transporter	HNEAP_RS10555 ABC transporter	1030	1515
HNEAP_RS10570	HNEAP_RS10570	glycosyltransferase family 1 protein	HNEAP_RS10570 glycosyltransferase family 1 protein	963	1367
HNEAP_RS10575	HNEAP_RS10575	O-antigen polymerase	HNEAP_RS10575 O-antigen polymerase	84	98
HNEAP_RS10580	HNEAP_RS10580	glycosyltransferase family 2 protein	HNEAP_RS10580 glycosyltransferase family 2 protein	230	351
HNEAP_RS10585	HNEAP_RS10585	polysaccharide deacetylase	HNEAP_RS10585 polysaccharide deacetylase	327	418
HNEAP_RS10590	HNEAP_RS10590	hypothetical protein	HNEAP_RS10590 hypothetical protein	265	358
HNEAP_RS10595	HNEAP_RS10595	glycosyltransferase family 1 protein	HNEAP_RS10595 glycosyltransferase family 1 protein	61	116
HNEAP_RS10615	HNEAP_RS10615	zinc-finger domain-containing protein	HNEAP_RS10615 zinc-finger domain-containing protein	75	102
HNEAP_RS10670	HNEAP_RS10670	anhydro-N-acetylmuramic acid kinase	HNEAP_RS10670 anhydro-N-acetylmuramic acid kinase	482	701
HNEAP_RS10690	HNEAP_RS10690	Cl- channel voltage-gated family protein	HNEAP_RS10690 Cl- channel voltage-gated family protein	2372	3585
HNEAP_RS10705	HNEAP_RS10705	[protein-PII] uridylyltransferase	HNEAP_RS10705 [protein-PII] uridylyltransferase	638	851
HNEAP_RS10710	HNEAP_RS10710	pseudouridine synthase	HNEAP_RS10710 pseudouridine synthase	698	1089
HNEAP_RS10715	HNEAP_RS10715	DNA-binding response regulator	HNEAP_RS10715 DNA-binding response regulator	1077	1661
HNEAP_RS10720	HNEAP_RS10720	signal transduction histidine kinase LytS	HNEAP_RS10720 signal transduction histidine kinase LytS	3371	4779
HNEAP_RS10740	HNEAP_RS10740	uracil-DNA glycosylase	HNEAP_RS10740 uracil-DNA glycosylase	656	994
HNEAP_RS10745	HNEAP_RS10745	JAB domain-containing protein	HNEAP_RS10745 JAB domain-containing protein	908	1325
HNEAP_RS10750	HNEAP_RS10750	hypothetical protein	HNEAP_RS10750 hypothetical protein	126	239
HNEAP_RS10755	HNEAP_RS10755	TonB-system energizer ExbB	HNEAP_RS10755 TonB-system energizer ExbB	364	571
HNEAP_RS10760	HNEAP_RS10760	TonB system transport protein ExbD	HNEAP_RS10760 TonB system transport protein ExbD	211	319
HNEAP_RS10765	HNEAP_RS10765	energy transducer TonB	HNEAP_RS10765 energy transducer TonB	860	1447
HNEAP_RS10770	HNEAP_RS10770	thioredoxin family protein	HNEAP_RS10770 thioredoxin family protein	2	3
HNEAP_RS10785	HNEAP_RS10785	hypothetical protein	HNEAP_RS10785 hypothetical protein	385	636
HNEAP_RS10790	HNEAP_RS10790	heme biosynthesis protein HemY	HNEAP_RS10790 heme biosynthesis protein HemY	757	1185
HNEAP_RS10800	HNEAP_RS10800	hypothetical protein	HNEAP_RS10800 hypothetical protein	486	722
HNEAP_RS10805	HNEAP_RS10805	DSBA oxidoreductase	HNEAP_RS10805 DSBA oxidoreductase	128	129
HNEAP_RS10830	HNEAP_RS10830	sensor domain-containing diguanylate cyclase	HNEAP_RS10830 sensor domain-containing diguanylate cyclase	4281	6443
HNEAP_RS10840	HNEAP_RS10840	glutathione-disulfide reductase	HNEAP_RS10840 glutathione-disulfide reductase	20	36
HNEAP_RS10845	HNEAP_RS10845	glutathione amide-dependent peroxidase	HNEAP_RS10845 glutathione amide-dependent peroxidase	323	477
HNEAP_RS10855	HNEAP_RS10855	catalase/peroxidase HPI	HNEAP_RS10855 catalase/peroxidase HPI	2223	3273
HNEAP_RS10860	HNEAP_RS10860	hypothetical protein	HNEAP_RS10860 hypothetical protein	1893	2728
HNEAP_RS10865	HNEAP_RS10865	hypothetical protein	HNEAP_RS10865 hypothetical protein	928	1297
HNEAP_RS10870	HNEAP_RS10870	hypothetical protein	HNEAP_RS10870 hypothetical protein	327	501
HNEAP_RS10875	HNEAP_RS10875	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	HNEAP_RS10875 tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	831	1276
HNEAP_RS10880	HNEAP_RS10880	tRNA guanosine(34) transglycosylase Tgt	HNEAP_RS10880 tRNA guanosine(34) transglycosylase Tgt	709	1097
HNEAP_RS10905	HNEAP_RS10905	TrmH family RNA methyltransferase	HNEAP_RS10905 TrmH family RNA methyltransferase	765	1185
HNEAP_RS10915	HNEAP_RS10915	transcriptional regulator	HNEAP_RS10915 transcriptional regulator	763	1126
HNEAP_RS10925	HNEAP_RS10925	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	HNEAP_RS10925 23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	239	373
HNEAP_RS10930	HNEAP_RS10930	type IV pilus biogenesis/stability protein PilW	HNEAP_RS10930 type IV pilus biogenesis/stability protein PilW	55	54
HNEAP_RS10935	HNEAP_RS10935	DUF4115 domain-containing protein	HNEAP_RS10935 DUF4115 domain-containing protein	48	84
HNEAP_RS10950	HNEAP_RS10950	hypothetical protein	HNEAP_RS10950 hypothetical protein	184	269
HNEAP_RS10960	HNEAP_RS10960	hypothetical protein	HNEAP_RS10960 hypothetical protein	1366	2017
HNEAP_RS10965	HNEAP_RS10965	amidohydrolase	HNEAP_RS10965 amidohydrolase	1437	2257
HNEAP_RS10970	HNEAP_RS10970	aspartate aminotransferase family protein	HNEAP_RS10970 aspartate aminotransferase family protein	1015	1515
HNEAP_RS10975	HNEAP_RS10975	aminopeptidase P family protein	HNEAP_RS10975 aminopeptidase P family protein	1410	2063
HNEAP_RS10980	HNEAP_RS10980	succinate-semialdehyde dehydrogenase	HNEAP_RS10980 succinate-semialdehyde dehydrogenase	1530	2421
HNEAP_RS10990	HNEAP_RS10990	ABC transporter ATP-binding protein	HNEAP_RS10990 ABC transporter ATP-binding protein	704	1133
HNEAP_RS10995	HNEAP_RS10995	nitrate ABC transporter  permease protein	HNEAP_RS10995 nitrate ABC transporter  permease protein	810	1237
HNEAP_RS11000	HNEAP_RS11000	nitrate ABC transporter substrate-binding protein	HNEAP_RS11000 nitrate ABC transporter substrate-binding protein	712	1017
HNEAP_RS11005	HNEAP_RS11005	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS11005 sigma-54-dependent Fis family transcriptional regulator	1699	2675
HNEAP_RS11010	HNEAP_RS11010	hypothetical protein	HNEAP_RS11010 hypothetical protein	207	372
HNEAP_RS11015	HNEAP_RS11015	sulfurtransferase	HNEAP_RS11015 sulfurtransferase	704	1042
HNEAP_RS11020	HNEAP_RS11020	hypothetical protein	HNEAP_RS11020 hypothetical protein	1491	2364
HNEAP_RS11025	HNEAP_RS11025	acyl-CoA dehydrogenase	HNEAP_RS11025 acyl-CoA dehydrogenase	1918	2900
HNEAP_RS11030	HNEAP_RS11030	peroxiredoxin	HNEAP_RS11030 peroxiredoxin	746	948
HNEAP_RS11035	HNEAP_RS11035	IS110 family transposase	HNEAP_RS11035 IS110 family transposase	269	337
HNEAP_RS11040	HNEAP_RS11040	cyanase	HNEAP_RS11040 cyanase	160	291
HNEAP_RS11045	HNEAP_RS11045	hypothetical protein	HNEAP_RS11045 hypothetical protein	1875	2812
HNEAP_RS11050	HNEAP_RS11050	hypothetical protein	HNEAP_RS11050 hypothetical protein	2161	3425
HNEAP_RS11060	HNEAP_RS11060	2OG-Fe(II) oxygenase	HNEAP_RS11060 2OG-Fe(II) oxygenase	1415	2082
HNEAP_RS11065	HNEAP_RS11065	hypothetical protein	HNEAP_RS11065 hypothetical protein	1327	2063
HNEAP_RS11070	HNEAP_RS11070	TonB-denpendent receptor	HNEAP_RS11070 TonB-denpendent receptor	3470	5506
HNEAP_RS11075	HNEAP_RS11075	diguanylate cyclase	HNEAP_RS11075 diguanylate cyclase	3587	5570
HNEAP_RS11080	HNEAP_RS11080	DUF2058 domain-containing protein	HNEAP_RS11080 DUF2058 domain-containing protein	600	1015
HNEAP_RS11085	HNEAP_RS11085	DUF1415 domain-containing protein	HNEAP_RS11085 DUF1415 domain-containing protein	514	812
HNEAP_RS11090	HNEAP_RS11090	linear amide C-N hydrolase	HNEAP_RS11090 linear amide C-N hydrolase	444	708
HNEAP_RS11095	HNEAP_RS11095	hypothetical protein	HNEAP_RS11095 hypothetical protein	246	347
HNEAP_RS11100	HNEAP_RS11100	sulfate transporter CysZ	HNEAP_RS11100 sulfate transporter CysZ	287	464
HNEAP_RS11130	HNEAP_RS11130	hypothetical protein	HNEAP_RS11130 hypothetical protein	271	447
HNEAP_RS11135	HNEAP_RS11135	glycerate kinase	HNEAP_RS11135 glycerate kinase	2344	3669
HNEAP_RS11140	HNEAP_RS11140	glycosyltransferase family 2 protein	HNEAP_RS11140 glycosyltransferase family 2 protein	666	993
HNEAP_RS11145	HNEAP_RS11145	1-acyl-sn-glycerol-3-phosphate acyltransferase	HNEAP_RS11145 1-acyl-sn-glycerol-3-phosphate acyltransferase	461	727
HNEAP_RS11150	HNEAP_RS11150	endoribonuclease L-PSP	HNEAP_RS11150 endoribonuclease L-PSP	23	29
HNEAP_RS11155	HNEAP_RS11155	NAD(P)/FAD-dependent oxidoreductase	HNEAP_RS11155 NAD(P)/FAD-dependent oxidoreductase	1554	2388
HNEAP_RS11160	HNEAP_RS11160	inositol phosphorylceramide synthase	HNEAP_RS11160 inositol phosphorylceramide synthase	1951	2966
HNEAP_RS11165	HNEAP_RS11165	beta-ketoacyl-[acyl-carrier-protein] synthase II	HNEAP_RS11165 beta-ketoacyl-[acyl-carrier-protein] synthase II	1651	2501
HNEAP_RS11170	HNEAP_RS11170	hypothetical protein	HNEAP_RS11170 hypothetical protein	575	875
HNEAP_RS11175	HNEAP_RS11175	3-oxoacyl-ACP reductase FabG	HNEAP_RS11175 3-oxoacyl-ACP reductase FabG	754	1130
HNEAP_RS11180	HNEAP_RS11180	polysaccharide deacetylase family protein	HNEAP_RS11180 polysaccharide deacetylase family protein	717	1103
HNEAP_RS11185	HNEAP_RS11185	2OG-Fe(II) oxygenase	HNEAP_RS11185 2OG-Fe(II) oxygenase	350	561
HNEAP_RS11190	HNEAP_RS11190	NAD-dependent epimerase/dehydratase	HNEAP_RS11190 NAD-dependent epimerase/dehydratase	1174	1779
HNEAP_RS11205	HNEAP_RS11205	arsenate reductase	HNEAP_RS11205 arsenate reductase	223	322
HNEAP_RS11210	HNEAP_RS11210	hypothetical protein	HNEAP_RS11210 hypothetical protein	631	996
HNEAP_RS11215	HNEAP_RS11215	PepSY domain-containing protein	HNEAP_RS11215 PepSY domain-containing protein	702	1113
HNEAP_RS11220	HNEAP_RS11220	hypothetical protein	HNEAP_RS11220 hypothetical protein	507	832
HNEAP_RS11230	HNEAP_RS11230	2-hydroxyacid dehydrogenase	HNEAP_RS11230 2-hydroxyacid dehydrogenase	686	976
HNEAP_RS11235	HNEAP_RS11235	flagellar motor protein MotB	HNEAP_RS11235 flagellar motor protein MotB	1516	2410
HNEAP_RS11240	HNEAP_RS11240	hypothetical protein	HNEAP_RS11240 hypothetical protein	2396	3634
HNEAP_RS11250	HNEAP_RS11250	IS66 family insertion sequence hypothetical protein	HNEAP_RS11250 IS66 family insertion sequence hypothetical protein	483	662
HNEAP_RS11260	HNEAP_RS11260	hypothetical protein	HNEAP_RS11260 hypothetical protein	193	277
HNEAP_RS11265	HNEAP_RS11265	glycine zipper 2TM domain-containing protein	HNEAP_RS11265 glycine zipper 2TM domain-containing protein	369	561
HNEAP_RS11270	HNEAP_RS11270	hypothetical protein	HNEAP_RS11270 hypothetical protein	60	119
HNEAP_RS11275	HNEAP_RS11275	Crp/Fnr family transcriptional regulator	HNEAP_RS11275 Crp/Fnr family transcriptional regulator	321	537
HNEAP_RS11280	HNEAP_RS11280	BON domain-containing protein	HNEAP_RS11280 BON domain-containing protein	730	1119
HNEAP_RS11285	HNEAP_RS11285	CsbD family protein	HNEAP_RS11285 CsbD family protein	184	322
HNEAP_RS11290	HNEAP_RS11290	hypothetical protein	HNEAP_RS11290 hypothetical protein	27	59
HNEAP_RS11295	HNEAP_RS11295	glutamate racemase	HNEAP_RS11295 glutamate racemase	645	1001
HNEAP_RS11300	HNEAP_RS11300	phosphate regulon transcriptional regulatory protein PhoB	HNEAP_RS11300 phosphate regulon transcriptional regulatory protein PhoB	167	193
HNEAP_RS11305	HNEAP_RS11305	phosphate regulon sensor histidine kinase PhoR	HNEAP_RS11305 phosphate regulon sensor histidine kinase PhoR	289	375
